"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 03:00","2025","06","18","03:00","","10.3","","10.2","","99","","0.0","","17","","12","","","M","100.27","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 04:00","2025","06","18","04:00","","9.9","","9.9","","99","","0.0","","16","","10","","","M","100.27","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 05:00","2025","06","18","05:00","","9.8","","9.8","","100","","0.0","","17","","10","","","M","100.25","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 06:00","2025","06","18","06:00","","10.5","","10.5","","100","","0.0","","15","","14","","","M","100.24","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 07:00","2025","06","18","07:00","","11.7","","11.3","","97","","0.0","","17","","16","","","M","100.22","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 08:00","2025","06","18","08:00","","13.6","","11.3","","86","","0.0","","17","","14","","","M","100.23","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 09:00","2025","06","18","09:00","","15.8","","12.1","","78","","0.0","","19","","21","","","M","100.19","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 10:00","2025","06","18","10:00","","16.9","","12.5","","75","","0.0","","17","","17","","","M","100.16","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 11:00","2025","06","18","11:00","","16.7","","12.8","","78","","0.0","","18","","18","","","M","100.14","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 12:00","2025","06","18","12:00","","17.7","","12.9","","73","","0.0","","18","","21","","","M","100.11","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 13:00","2025","06","18","13:00","","18.1","","13.1","","72","","0.0","","18","","18","","","M","100.03","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 14:00","2025","06","18","14:00","","18.9","","12.8","","67","","0.0","","17","","23","","","M","100.00","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 15:00","2025","06","18","15:00","","19.3","","12.8","","66","","0.0","","17","","23","","","M","99.94","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 16:00","2025","06","18","16:00","","18.2","","12.1","","67","","0.0","","17","","23","","","M","99.90","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 17:00","2025","06","18","17:00","","17.1","","11.0","","67","","0.0","","17","","19","","","M","99.87","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 18:00","2025","06","18","18:00","","16.8","","12.5","","76","","0.0","","17","","16","","","M","99.82","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 19:00","2025","06","18","19:00","","16.1","","14.5","","90","","0.0","","18","","15","","","M","99.79","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 20:00","2025","06","18","20:00","","15.2","","14.8","","97","","0.0","","16","","10","","","M","99.78","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 21:00","2025","06","18","21:00","","14.7","","14.6","","100","","0.0","","17","","13","","","M","99.80","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 22:00","2025","06","18","22:00","","14.7","","14.7","","100","","0.0","","17","","12","","","M","99.77","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-18 23:00","2025","06","18","23:00","","14.6","","14.6","","100","","0.0","","17","","11","","","M","99.71","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 00:00","2025","06","19","00:00","","14.5","","14.5","","100","","0.0","","16","","11","","","M","99.65","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 01:00","2025","06","19","01:00","","14.8","","14.8","","100","","0.0","","17","","8","","","M","99.64","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 02:00","2025","06","19","02:00","","14.9","","14.9","","100","","0.0","","14","","5","","","M","99.65","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 03:00","2025","06","19","03:00","","14.8","","14.8","","100","","0.0","","17","","11","","","M","99.62","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 04:00","2025","06","19","04:00","","15.0","","15.0","","100","","0.1","","17","","5","","","M","99.62","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 05:00","2025","06","19","05:00","","15.2","","15.2","","100","","0.0","","16","","9","","","M","99.61","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 06:00","2025","06","19","06:00","","15.8","","15.8","","100","","0.2","","16","","9","","","M","99.62","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 07:00","2025","06","19","07:00","","17.3","","17.3","","100","","0.0","","19","","10","","","M","99.60","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 08:00","2025","06","19","08:00","","18.0","","18.0","","100","","0.0","","18","","12","","","M","99.60","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 09:00","2025","06","19","09:00","","19.1","","19.1","","100","","0.0","","20","","14","","","M","99.54","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 10:00","2025","06","19","10:00","","20.8","","19.8","","94","","0.0","","19","","19","","","M","99.48","","28","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 11:00","2025","06","19","11:00","","","M","","M","","M","0.0","","19","","18","","","M","","M","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 12:00","2025","06","19","12:00","","","M","","M","","M","0.0","","16","","17","","","M","","M","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 13:00","2025","06","19","13:00","","21.9","","18.8","","82","","0.0","","17","","20","","","M","99.39","","29","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 14:00","2025","06","19","14:00","","21.5","","18.6","","83","","0.0","","16","","18","","","M","99.33","","28","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 15:00","2025","06","19","15:00","","21.7","","18.9","","84","","0.0","","14","","20","","","M","99.26","","28","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 16:00","2025","06","19","16:00","","21.6","","19.3","","87","","0.0","","15","","17","","","M","99.24","","29","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 17:00","2025","06","19","17:00","","20.8","","18.9","","88","","0.0","","15","","15","","","M","99.17","","27","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 18:00","2025","06","19","18:00","","18.9","","17.9","","94","","0.0","","15","","17","","","M","99.17","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 19:00","2025","06","19","19:00","","16.9","","16.6","","98","","0.0","","15","","21","","","M","99.13","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 20:00","2025","06","19","20:00","","16.3","","16.3","","100","","0.0","","14","","19","","","M","99.07","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 21:00","2025","06","19","21:00","","15.8","","15.8","","100","","0.0","","17","","14","","","M","99.13","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 22:00","2025","06","19","22:00","","15.8","","15.8","","100","","0.0","","16","","14","","","M","99.13","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-19 23:00","2025","06","19","23:00","","15.5","","15.5","","100","","0.0","","15","","14","","","M","99.08","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 00:00","2025","06","20","00:00","","15.7","","15.7","","100","","0.0","","16","","14","","","M","99.02","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 01:00","2025","06","20","01:00","","16.1","","16.1","","100","","0.0","","17","","17","","","M","98.96","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 02:00","2025","06","20","02:00","","15.6","","15.6","","100","","0.0","","17","","13","","","M","98.93","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 03:00","2025","06","20","03:00","","15.4","","15.4","","100","","0.0","","17","","16","","","M","98.89","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 04:00","2025","06","20","04:00","","14.4","","14.4","","100","","0.0","","16","","13","","","M","98.86","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 05:00","2025","06","20","05:00","","14.4","","14.4","","100","","0.0","","17","","17","","","M","98.83","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 06:00","2025","06","20","06:00","","14.9","","14.9","","100","","0.0","","18","","18","","","M","98.85","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 07:00","2025","06","20","07:00","","15.0","","15.0","","100","","0.0","","18","","21","","","M","98.86","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 08:00","2025","06","20","08:00","","15.9","","15.9","","100","","0.0","","17","","22","","","M","98.81","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 09:00","2025","06","20","09:00","","16.8","","16.8","","100","","0.0","","18","","24","","","M","98.80","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 10:00","2025","06","20","10:00","","19.7","","19.3","","98","","0.0","","19","","29","","","M","98.74","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 11:00","2025","06","20","11:00","","22.7","","17.6","","73","","0.0","","20","","31","","","M","98.69","","28","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 12:00","2025","06","20","12:00","","22.7","","16.6","","68","","0.0","","20","","36","","","M","98.64","","28","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 13:00","2025","06","20","13:00","","23.6","","17.5","","68","","0.0","","20","","39","","","M","98.57","","29","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 14:00","2025","06","20","14:00","","22.2","","17.9","","76","","0.0","","20","","44","","","M","98.51","","28","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 15:00","2025","06","20","15:00","","19.5","","17.0","","85","","0.0","","21","","43","","","M","98.47","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 16:00","2025","06","20","16:00","","20.4","","16.5","","78","","0.0","","21","","31","","","M","98.41","","25","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 17:00","2025","06","20","17:00","","18.9","","15.3","","79","","0.0","","19","","32","","","M","98.38","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 18:00","2025","06","20","18:00","","16.8","","14.1","","84","","0.0","","20","","25","","","M","98.38","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 19:00","2025","06","20","19:00","","15.0","","13.0","","88","","0.0","","19","","26","","","M","98.42","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 20:00","2025","06","20","20:00","","14.1","","12.5","","90","","0.0","","19","","25","","","M","98.40","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 21:00","2025","06","20","21:00","","13.5","","12.1","","91","","0.0","","19","","22","","","M","98.46","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 22:00","2025","06","20","22:00","","13.6","","12.2","","91","","0.0","","20","","23","","","M","98.47","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-20 23:00","2025","06","20","23:00","","15.3","","13.4","","88","","0.0","","22","","29","","","M","98.51","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 00:00","2025","06","21","00:00","","16.8","","14.2","","85","","0.0","","26","","32","","","M","98.61","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 01:00","2025","06","21","01:00","","17.0","","13.6","","80","","0.0","","26","","32","","","M","98.73","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 02:00","2025","06","21","02:00","","17.0","","13.2","","78","","0.0","","28","","36","","","M","98.83","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 03:00","2025","06","21","03:00","","16.3","","12.3","","77","","0.0","","28","","32","","","M","98.94","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 04:00","2025","06","21","04:00","","15.6","","11.4","","76","","0.0","","28","","28","","","M","99.07","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 05:00","2025","06","21","05:00","","15.1","","11.4","","78","","0.0","","28","","22","","","M","99.22","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 06:00","2025","06","21","06:00","","15.4","","12.0","","80","","0.0","","28","","26","","","M","99.31","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 07:00","2025","06","21","07:00","","16.7","","12.7","","77","","0.0","","29","","26","","","M","99.40","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 08:00","2025","06","21","08:00","","17.9","","12.0","","68","","0.0","","28","","28","","","M","99.46","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 09:00","2025","06","21","09:00","","19.2","","11.5","","61","","0.0","","28","","26","","","M","99.52","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 10:00","2025","06","21","10:00","","20.2","","10.7","","54","","0.0","","29","","31","","","M","99.54","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 11:00","2025","06","21","11:00","","21.6","","10.9","","50","","0.0","","29","","28","","","M","99.59","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 12:00","2025","06","21","12:00","","22.7","","9.0","","41","","0.0","","31","","30","","","M","99.60","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 13:00","2025","06","21","13:00","","23.5","","8.8","","39","","0.0","","28","","29","","","M","99.60","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 14:00","2025","06","21","14:00","","23.8","","7.2","","34","","0.0","","28","","28","","","M","99.66","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 15:00","2025","06","21","15:00","","23.9","","9.3","","39","","0.0","","28","","20","","","M","99.73","","25","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 16:00","2025","06","21","16:00","","24.1","","8.6","","37","","0.0","","31","","37","","","M","99.77","","25","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 17:00","2025","06","21","17:00","","23.2","","7.8","","37","","0.0","","31","","22","","","M","99.79","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 18:00","2025","06","21","18:00","","22.8","","8.1","","39","","0.0","","28","","19","","","M","99.86","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 19:00","2025","06","21","19:00","","21.9","","8.2","","41","","0.0","","29","","19","","","M","99.93","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 20:00","2025","06","21","20:00","","19.6","","8.6","","49","","0.0","","25","","11","","","M","99.92","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 21:00","2025","06","21","21:00","","18.9","","8.7","","51","","0.0","","26","","15","","","M","99.98","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 22:00","2025","06","21","22:00","","17.9","","8.9","","55","","0.0","","26","","14","","","M","100.05","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-06-21 23:00","2025","06","21","23:00","","17.1","","9.5","","60","","0.0","","25","","17","","","M","100.10","","","","","","NA"
