Route,Direction,Weekday,Service Day,Branch,Month,Hour,Average Headway,Actual Gap,Additional Time due to Missing Service,% Additional Time due to Missing Service,Waiting Time as Experienced,Additional Time due to Bunching,% Additional Time due to Bunching,Schedule Adherence,Dwell Time at Stops,Stops Served
5-Portland,East,Friday,Full service,5 Portland,January,9,10:16,11:06,0:50,8%,15:08,4:02,39%,2:22,0:09,336
5-Portland,East,Friday,Full service,5 Portland,January,10,14:52,25:46,10:54,73%,26:12,0:26,3%,1:36,0:04,236
5-Portland,East,Friday,Full service,5 Portland,January,11,15:12,16:02,0:50,5%,17:00,0:58,6%,2:22,0:04,175
5-Portland,East,Friday,Full service,5 Portland,January,12,15:13,19:03,3:50,25%,19:24,0:21,2%,1:51,0:04,154
5-Portland,East,Friday,Full service,5 Portland,January,13,14:39,15:16,0:37,4%,16:07,0:51,6%,8:40,0:04,280
5-Portland,East,Friday,Full service,5 Portland,January,14,15:23,16:00,0:37,4%,16:37,0:37,4%,7:46,0:04,243
5-Portland,East,Friday,Full service,5 Portland,January,15,14:55,27:42,12:47,86%,28:16,0:34,4%,2:18,0:02,289
5-Portland,East,Friday,Full service,5 Portland,January,16,10:01,10:11,0:10,2%,16:23,6:12,62%,6:08,0:12,393
5-Portland,East,Friday,Full service,5 Portland,January,17,10:11,10:24,0:13,2%,13:51,3:27,34%,8:31,0:07,378
5-Portland,East,Friday,Full service,5 Portland,January,18,10:28,18:00,7:32,72%,21:46,3:46,36%,2:07,0:08,444
5-Portland,East,Friday,Full service,5 Portland,January,19,14:58,15:24,0:26,3%,16:17,0:53,6%,11:09,0:06,278
5-Portland,East,Friday,Full service,5 Portland,January,20,15:18,15:46,0:28,3%,16:21,0:35,4%,-0:51,0:02,258
5-Portland,East,Friday,Full service,5 Portland,January,21,15:22,30:08,14:46,96%,30:18,0:10,1%,1:39,0:04,173
5-Portland,East,Friday,Full service,5 Portland,January,22,15:26,15:55,0:29,3%,16:32,0:37,4%,-0:42,0:04,263
5-Portland,East,Friday,Full service,5 Portland,January,23,14:58,15:11,0:13,1%,16:08,0:57,6%,2:24,0:05,201
5-Portland,West,Saturday,Reduced service,5 Portland,January,5,29:45,29:56,0:11,1%,30:27,0:31,2%,0:17,0:05,93
5-Portland,West,Saturday,Reduced service,5 Portland,January,6,30:23,31:01,0:38,2%,31:11,0:10,1%,9:00,0:06,141
5-Portland,West,Saturday,Reduced service,5 Portland,January,7,29:36,40:08,10:32,36%,40:54,0:46,3%,1:00,0:02,156
5-Portland,West,Saturday,Reduced service,5 Portland,January,8,30:10,30:10,0:00,0%,30:40,0:30,2%,-0:33,0:05,145
5-Portland,West,Saturday,Reduced service,5 Portland,January,9,29:40,30:06,0:26,1%,30:06,0:00,0%,-0:46,0:06,175
5-Portland,West,Saturday,Reduced service,5 Portland,January,10,30:01,35:11,5:10,17%,35:23,0:12,1%,0:46,0:06,152
5-Portland,West,Saturday,Reduced service,5 Portland,January,11,30:08,30:34,0:26,1%,31:18,0:44,2%,11:14,0:02,158
5-Portland,West,Saturday,Reduced service,5 Portland,January,12,30:17,30:50,0:33,2%,31:24,0:34,2%,-0:18,0:02,96
5-Portland,West,Saturday,Reduced service,5 Portland,January,13,29:52,30:29,0:37,2%,31:03,0:34,2%,2:27,0:04,153
5-Portland,West,Saturday,Reduced service,5 Portland,January,14,29:40,30:15,0:35,2%,30:15,0:00,0%,2:01,0:02,172
5-Portland,West,Saturday,Reduced service,5 Portland,January,15,30:09,30:27,0:18,1%,30:38,0:11,1%,0:49,0:06,157
5-Portland,West,Saturday,Reduced service,5 Portland,January,16,30:15,30:42,0:27,1%,31:38,0:56,3%,1:30,0:04,117
5-Portland,West,Saturday,Reduced service,5 Portland,January,17,30:21,30:57,0:36,2%,30:59,0:02,0%,0:00,0:02,125
5-Portland,West,Saturday,Reduced service,5 Portland,January,18,30:28,30:53,0:25,1%,31:51,0:58,3%,4:53,0:03,172
5-Portland,West,Saturday,Reduced service,5 Portland,January,19,30:30,37:21,6:51,22%,37:22,0:01,0%,-0:13,0:02,104
5-Portland,West,Saturday,Reduced service,5 Portland,January,20,30:16,34:27,4:11,14%,34:33,0:06,0%,0:18,0:02,136
5-Portland,West,Saturday,Reduced service,5 Portland,January,21,30:15,30:53,0:38,2%,30:54,0:01,0%,1:41,0:06,126
5-Portland,West,Saturday,Reduced service,5 Portland,January,22,29:31,30:04,0:33,2%,30:13,0:09,1%,1:51,0:05,177
5-Portland,West,Saturday,Reduced service,5 Portland,January,23,29:45,30:13,0:28,2%,30:44,0:31,2%,2:19,0:05,169
5-Portland,East,Sunday,Reduced service,5 Portland,January,5,29:58,38:57,8:59,30%,39:07,0:10,1%,5:15,0:05,115
5-Portland,East,Sunday,Reduced service,5 Portland,January,6,30:17,30:49,0:32,2%,30:51,0:02,0%,2:07,0:04,115
5-Portland,East,Sunday,Reduced service,5 Portland,January,7,29:34,34:22,4:48,16%,35:21,0:59,3%,-0:59,0:06,162
5-Portland,East,Sunday,Reduced service,5 Portland,January,8,30:22,35:37,5:15,17%,36:33,0:56,3%,2:21,0:04,111
5-Portland,East,Sunday,Reduced service,5 Portland,January,9,30:00,30:25,0:25,1%,31:07,0:42,2%,-0:13,0:03,172
5-Portland,East,Sunday,Reduced service,5 Portland,January,10,29:42,37:16,7:34,25%,37:50,0:34,2%,5:07,0:06,125
5-Portland,East,Sunday,Reduced service,5 Portland,January,11,30:17,30:20,0:03,0%,30:21,0:01,0%,0:34,0:02,146
5-Portland,East,Sunday,Reduced service,5 Portland,January,12,29:34,36:48,7:14,24%,37:31,0:43,2%,2:21,0:02,142
5-Portland,East,Sunday,Reduced service,5 Portland,January,13,29:55,35:21,5:26,18%,35:30,0:09,1%,-0:12,0:03,151
5-Portland,East,Sunday,Reduced service,5 Portland,January,14,29:46,40:02,10:16,34%,40:51,0:49,3%,2:10,0:05,149
5-Portland,East,Sunday,Reduced service,5 Portland,January,15,30:10,43:18,13:08,44%,43:48,0:30,2%,-0:42,0:02,156
5-Portland,East,Sunday,Reduced service,5 Portland,January,16,30:08,30:30,0:22,1%,30:46,0:16,1%,0:21,0:05,136
5-Portland,East,Sunday,Reduced service,5 Portland,January,17,29:58,30:10,0:12,1%,30:47,0:37,2%,1:02,0:04,138
5-Portland,East,Sunday,Reduced service,5 Portland,January,18,29:54,30:09,0:15,1%,30:37,0:28,2%,1:01,0:03,156
5-Portland,East,Sunday,Reduced service,5 Portland,January,19,30:02,30:47,0:45,2%,31:45,0:58,3%,10:28,0:06,168
5-Portland,East,Sunday,Reduced service,5 Portland,January,20,29:39,29:46,0:07,0%,30:13,0:27,2%,1:14,0:02,103
5-Portland,East,Sunday,Reduced service,5 Portland,January,21,30:28,31:07,0:39,2%,31:58,0:51,3%,-0:44,0:02,116
5-Portland,East,Sunday,Reduced service,5 Portland,January,22,30:17,34:49,4:32,15%,35:34,0:45,2%,1:12,0:03,150
5-Portland,East,Sunday,Reduced service,5 Portland,January,23,29:41,29:52,0:11,1%,29:58,0:06,0%,-0:16,0:04,142
5-Portland,East,Monday,Full service,5 Portland,February,5,15:07,18:42,3:35,24%,18:52,0:10,1%,-0:06,0:06,287
5-Portland,East,Monday,Full service,5 Portland,February,6,14:59,15:18,0:19,2%,16:13,0:55,6%,0:07,0:03,242
5-Portland,East,Monday,Full service,5 Portland,February,7,10:04,11:26,1:22,14%,15:48,4:22,43%,5:00,0:12,241
5-Portland,East,Monday,Full service,5 Portland,February,8,9:53,10:16,0:23,4%,16:35,6:19,64%,7:21,0:05,226
5-Portland,East,Monday,Full service,5 Portland,February,9,9:33,20:02,10:29,110%,25:10,5:08,54%,9:14,0:07,309
5-Portland,East,Monday,Full service,5 Portland,February,10,15:04,15:25,0:21,2%,15:40,0:15,2%,9:33,0:06,227
5-Portland,East,Monday,Full service,5 Portland,February,11,14:33,16:24,1:51,13%,16:52,0:28,3%,-0:41,0:06,286
5-Portland,East,Monday,Full service,5 Portland,February,12,15:28,25:56,10:28,68%,26:44,0:48,5%,1:39,0:02,236
5-Portland,East,Monday,Full service,5 Portland,February,13,14:34,15:17,0:43,5%,15:49,0:32,4%,10:27,0:04,157
5-Portland,East,Monday,Full service,5 Portland,February,14,15:03,15:26,0:23,3%,16:10,0:44,5%,1:32,0:06,157
5-Portland,East,Monday,Full service,5 Portland,February,15,15:25,29:11,13:46,89%,29:44,0:33,4%,0:20,0:06,174
5-Portland,East,Monday,Full service,5 Portland,February,16,10:27,20:19,9:52,94%,22:56,2:37,25%,5:15,0:06,382
5-Portland,East,Monday,Full service,5 Portland,February,17,10:05,22:43,12:38,125%,26:53,4:10,41%,4:20,0:10,274
5-Portland,East,Monday,Full service,5 Portland,February,18,10:28,12:45,2:17,22%,15:46,3:01,29%,8:21,0:11,403
5-Portland,East,Monday,Full service,5 Portland,February,19,14:35,14:59,0:24,3%,15:06,0:07,1%,2:14,0:04,253
5-Portland,East,Monday,Full service,5 Portland,February,20,14:49,17:58,3:09,21%,18:31,0:33,4%,2:30,0:04,175
5-Portland,East,Monday,Full service,5 Portland,February,21,15:05,15:26,0:21,2%,15:31,0:05,1%,0:46,0:06,186
5-Portland,East,Monday,Full service,5 Portland,February,22,14:34,17:46,3:12,22%,18:10,0:24,3%,1:52,0:03,181
5-Portland,East,Monday,Full service,5 Portland,February,23,15:30,16:02,0:32,3%,16:06,0:04,0%,0:10,0:06,260
5-Portland,West,Tuesday,Full service,5 Portland,February,5,15:26,18:32,3:06,20%,19:08,0:36,4%,-0:53,0:05,192
5-Portland,West,Tuesday,Full service,5 Portland,February,6,15:26,15:44,0:18,2%,16:22,0:38,4%,1:23,0:04,159
5-Portland,West,Tuesday,Full service,5 Portland,February,7,10:20,10:48,0:28,5%,15:11,4:23,42%,6:51,0:10,301
5-Portland,West,Tuesday,Full service,5 Portland,February,8,10:02,10:20,0:18,3%,14:57,4:37,46%,8:49,0:11,418
5-Portland,West,Tuesday,Full service,5 Portland,February,9,10:17,10:44,0:27,4%,15:19,4:35,45%,8:27,0:06,405
5-Portland,West,Tuesday,Full service,5 Portland,February,10,14:35,25:54,11:19,78%,26:04,0:10,1%,1:36,0:02,208
5-Portland,West,Tuesday,Full service,5 Portland,February,11,14:34,15:53,1:19,9%,16:43,0:50,6%,1:07,0:02,258
5-Portland,West,Tuesday,Full service,5 Portland,February,12,14:42,15:07,0:25,3%,15:47,0:40,5%,2:14,0:02,249
5-Portland,West,Tuesday,Full service,5 Portland,February,13,14:35,19:46,5:11,36%,20:01,0:15,2%,2:23,0:03,294
5-Portland,West,Tuesday,Full service,5 Portland,February,14,14:42,19:03,4:21,30%,19:46,0:43,5%,0:41,0:04,242
5-Portland,West,Tuesday,Full service,5 Portland,February,15,15:27,28:53,13:26,87%,29:25,0:32,3%,-0:59,0:04,218
5-Portland,West,Tuesday,Full service,5 Portland,February,16,9:31,9:50,0:19,3%,14:50,5:00,53%,9:42,0:12,378
5-Portland,West,Tuesday,Full service,5 Portland,February,17,9:36,9:44,0:08,1%,12:37,2:53,30%,5:52,0:10,295
5-Portland,West,Tuesday,Full service,5 Portland,February,18,10:11,16:36,6:25,63%,19:51,3:15,32%,6:39,0:12,280
5-Portland,West,Tuesday,Full service,5 Portland,February,19,14:57,15:10,0:13,1%,15:22,0:12,1%,6:12,0:03,159
5-Portland,West,Tuesday,Full service,5 Portland,February,20,14:43,14:50,0:07,1%,15:07,0:17,2%,0:36,0:04,217
5-Portland,West,Tuesday,Full service,5 Portland,February,21,14:40,15:06,0:26,3%,15:20,0:14,2%,0:22,0:02,164
5-Portland,West,Tuesday,Full service,5 Portland,February,22,15:30,15:51,0:21,2%,16:49,0:58,6%,1:53,0:04,286
5-Portland,West,Tuesday,Full service,5 Portland,February,23,15:19,15:22,0:03,0%,15:26,0:04,0%,-0:35,0:04,230
5-Portland,East,Wednesday,Full service,5 Portland,February,5,15:25,15:58,0:33,4%,16:31,0:33,4%,8:09,0:03,234
5-Portland,East,Wednesday,Full service,5 Portland,February,6,15:00,15:00,0:00,0%,15:17,0:17,2%,2:15,0:05,155
5-Portland,East,Wednesday,Full service,5 Portland,February,7,10:29,10:46,0:17,3%,13:13,2:27,23%,2:35,0:07,357
5-Portland,East,Wednesday,Full service,5 Portland,February,8,10:19,10:53,0:34,5%,17:16,6:23,62%,2:34,0:06,352
5-Portland,East,Wednesday,Full service,5 Portland,February,9,9:50,10:26,0:36,6%,15:25,4:59,51%,7:20,0:10,384
5-Portland,East,Wednesday,Full service,5 Portland,February,10,14:47,19:10,4:23,30%,19:33,0:23,3%,-0:51,0:06,151
5-Portland,East,Wednesday,Full service,5 Portland,February,11,14:46,14:52,0:06,1%,15:36,0:44,5%,1:29,0:02,222
5-Portland,East,Wednesday,Full service,5 Portland,February,12,15:25,15:48,0:23,2%,16:23,0:35,4%,8:42,0:05,269
5-Portland,East,Wednesday,Full service,5 Portland,February,13,14:50,14:52,0:02,0%,15:11,0:19,2%,0:59,0:03,227
5-Portland,East,Wednesday,Full service,5 Portland,February,14,15:13,15:53,0:40,4%,16:25,0:32,4%,3:44,0:02,222
5-Portland,East,Wednesday,Full service,5 Portland,February,15,14:56,17:06,2:10,15%,17:49,0:43,5%,2:13,0:04,279
5-Portland,East,Wednesday,Full service,5 Portland,February,16,9:31,10:08,0:37,6%,15:01,4:53,51%,8:16,0:09,442
5-Portland,East,Wednesday,Full service,5 Portland,February,17,9:45,10:18,0:33,6%,14:59,4:41,48%,7:22,0:06,342
5-Portland,East,Wednesday,Full service,5 Portland,February,18,10:14,10:32,0:18,3%,16:27,5:55,58%,2:32,0:12,381
5-Portland,East,Wednesday,Full service,5 Portland,February,19,15:22,15:53,0:31,3%,16:08,0:15,2%,2:43,0:03,204
5-Portland,East,Wednesday,Full service,5 Portland,February,20,14:54,14:55,0:01,0%,15:41,0:46,5%,0:03,0:06,186
5-Portland,East,Wednesday,Full service,5 Portland,February,21,15:30,15:47,0:17,2%,16:13,0:26,3%,11:20,0:05,245
5-Portland,East,Wednesday,Full service,5 Portland,February,22,15:20,15:34,0:14,2%,15:49,0:15,2%,1:09,0:05,244
5-Portland,East,Wednesday,Full service,5 Portland,February,23,14:53,18:26,3:33,24%,19:25,0:59,7%,-0:56,0:02,220
5-Portland,West,Thursday,Full service,5 Portland,February,5,14:52,15:28,0:36,4%,16:11,0:43,5%,2:02,0:06,199
5-Portland,West,Thursday,Full service,5 Portland,February,6,15:29,17:39,2:10,14%,18:05,0:26,3%,1:30,0:06,248
5-Portland,West,Thursday,Full service,5 Portland,February,7,10:04,10:06,0:02,0%,12:07,2:01,20%,4:32,0:05,357
5-Portland,West,Thursday,Full service,5 Portland,February,8,9:54,10:37,0:43,7%,14:04,3:27,35%,5:06,0:07,357
5-Portland,West,Thursday,Full service,5 Portland,February,9,9:53,16:24,6:31,66%,22:16,5:52,59%,3:45,0:06,327
5-Portland,West,Thursday,Full service,5 Portland,February,10,15:02,22:38,7:36,51%,23:38,1:00,7%,12:01,0:03,179
5-Portland,West,Thursday,Full service,5 Portland,February,11,14:44,15:05,0:21,2%,15:45,0:40,5%,0:12,0:06,153
5-Portland,West,Thursday,Full service,5 Portland,February,12,14:56,29:06,14:10,95%,29:46,0:40,4%,10:48,0:02,218
5-Portland,West,Thursday,Full service,5 Portland,February,13,15:18,23:56,8:38,56%,24:28,0:32,3%,0:08,0:04,224
5-Portland,West,Thursday,Full service,5 Portland,February,14,14:56,18:43,3:47,25%,18:52,0:09,1%,0:41,0:06,292
5-Portland,West,Thursday,Full service,5 Portland,February,15,15:06,15:15,0:09,1%,15:42,0:27,3%,-0:33,0:06,222
5-Portland,West,Thursday,Full service,5 Portland,February,16,9:34,23:58,14:24,151%,27:50,3:52,40%,4:10,0:12,369
5-Portland,West,Thursday,Full service,5 Portland,February,17,10:14,23:04,12:50,125%,27:51,4:47,47%,4:07,0:07,408
5-Portland,West,Thursday,Full service,5 Portland,February,18,10:20,24:12,13:52,134%,28:28,4:16,41%,3:58,0:07,276
5-Portland,West,Thursday,Full service,5 Portland,February,19,15:06,15:25,0:19,2%,16:13,0:48,5%,-0:16,0:06,169
5-Portland,West,Thursday,Full service,5 Portland,February,20,14:45,17:33,2:48,19%,17:33,0:00,0%,0:11,0:05,191
5-Portland,West,Thursday,Full service,5 Portland,February,21,15:09,15:35,0:26,3%,15:40,0:05,1%,12:55,0:06,295
5-Portland,West,Thursday,Full service,5 Portland,February,22,15:17,15:36,0:19,2%,16:26,0:50,5%,12:23,0:03,228
5-Portland,West,Thursday,Full service,5 Portland,February,23,14:41,15:02,0:21,2%,15:45,0:43,5%,1:26,0:03,274
5-Portland,East,Friday,Full service,5 Portland,February,5,14:34,15:18,0:44,5%,16:07,0:49,6%,0:53,0:02,222
5-Portland,East,Friday,Full service,5 Portland,February,6,15:09,23:04,7:55,52%,23:59,0:55,6%,-0:46,0:03,206
5-Portland,East,Friday,Full service,5 Portland,February,7,9:43,10:15,0:32,5%,12:22,2:07,22%,3:55,0:08,447
5-Portland,East,Friday,Full service,5 Portland,February,8,10:14,10:24,0:10,2%,13:56,3:32,35%,4:21,0:11,397
5-Portland,East,Friday,Full service,5 Portland,February,9,9:32,9:57,0:25,4%,15:15,5:18,56%,4:34,0:11,240
5-Portland,East,Friday,Full service,5 Portland,February,10,14:42,24:17,9:35,65%,24:34,0:17,2%,0:53,0:05,197
5-Portland,East,Friday,Full service,5 Portland,February,11,15:21,15:25,0:04,0%,16:00,0:35,4%,1:49,0:02,219
5-Portland,East,Friday,Full service,5 Portland,February,12,14:47,17:01,2:14,15%,17:26,0:25,3%,1:12,0:04,234
5-Portland,East,Friday,Full service,5 Portland,February,13,14:50,22:13,7:23,50%,22:46,0:33,4%,3:46,0:04,260
5-Portland,East,Friday,Full service,5 Portland,February,14,15:27,29:42,14:15,92%,30:30,0:48,5%,-0:16,0:02,229
5-Portland,East,Friday,Full service,5 Portland,February,15,15:27,16:10,0:43,5%,16:37,0:27,3%,2:34,0:06,249
5-Portland,East,Friday,Full service,5 Portland,February,16,9:42,9:43,0:01,0%,13:39,3:56,41%,8:46,0:09,438
5-Portland,East,Friday,Full service,5 Portland,February,17,9:34,17:42,8:08,85%,23:26,5:44,60%,9:09,0:11,349
5-Portland,East,Friday,Full service,5 Portland,February,18,10:21,21:32,11:11,108%,24:03,2:31,24%,2:40,0:08,414
5-Portland,East,Friday,Full service,5 Portland,February,19,15:05,26:32,11:27,76%,27:06,0:34,4%,4:59,0:04,241
5-Portland,East,Friday,Full service,5 Portland,February,20,14:56,28:04,13:08,88%,28:24,0:20,2%,2:14,0:04,260
5-Portland,East,Friday,Full service,5 Portland,February,21,14:45,17:49,3:04,21%,18:44,0:55,6%,6:58,0:05,222
5-Portland,East,Friday,Full service,5 Portland,February,22,15:24,15:36,0:12,1%,16:25,0:49,5%,-0:41,0:03,252
5-Portland,East,Friday,Full service,5 Portland,February,23,14:47,25:21,10:34,71%,26:15,0:54,6%,1:20,0:05,218
5-Portland,West,Saturday,Reduced service,5 Portland,February,5,29:54,32:09,2:15,8%,32:11,0:02,0%,-0:02,0:02,142
5-Portland,West,Saturday,Reduced service,5 Portland,February,6,30:10,36:53,6:43,22%,37:52,0:59,3%,0:53,0:06,129
5-Portland,West,Saturday,Reduced service,5 Portland,February,7,29:39,44:33,14:54,50%,45:10,0:37,2%,1:24,0:02,130
5-Portland,West,Saturday,Reduced service,5 Portland,February,8,30:20,38:16,7:56,26%,38:42,0:26,1%,-0:17,0:03,147
5-Portland,West,Saturday,Reduced service,5 Portland,February,9,30:12,39:08,8:56,30%,39:09,0:01,0%,2:50,0:02,139
5-Portland,West,Saturday,Reduced service,5 Portland,February,10,30:01,30:19,0:18,1%,30:31,0:12,1%,2:57,0:02,103
5-Portland,West,Saturday,Reduced service,5 Portland,February,11,30:26,30:36,0:10,1%,30:52,0:16,1%,11:39,0:03,113
5-Portland,West,Saturday,Reduced service,5 Portland,February,12,30:11,36:05,5:54,20%,37:00,0:55,3%,-0:57,0:06,123
5-Portland,West,Saturday,Reduced service,5 Portland,February,13,29:53,30:50,0:57,3%,30:53,0:03,0%,2:38,0:04,156
5-Portland,West,Saturday,Reduced service,5 Portland,February,14,30:00,34:22,4:22,15%,34:56,0:34,2%,1:28,0:02,153
5-Portland,West,Saturday,Reduced service,5 Portland,February,15,29:38,42:31,12:53,43%,43:30,0:59,3%,7:14,0:06,127
5-Portland,West,Saturday,Reduced service,5 Portland,February,16,29:56,43:50,13:54,46%,44:03,0:13,1%,0:36,0:06,105
5-Portland,West,Saturday,Reduced service,5 Portland,February,17,30:10,30:12,0:02,0%,30:42,0:30,2%,1:18,0:05,94
5-Portland,West,Saturday,Reduced service,5 Portland,February,18,30:25,30:29,0:04,0%,30:29,0:00,0%,2:10,0:04,135
5-Portland,West,Saturday,Reduced service,5 Portland,February,19,29:39,30:05,0:26,1%,30:41,0:36,2%,2:09,0:02,93
5-Portland,West,Saturday,Reduced service,5 Portland,February,20,29:45,30:30,0:45,3%,30:59,0:29,2%,2:40,0:02,166
5-Portland,West,Saturday,Reduced service,5 Portland,February,21,29:40,30:23,0:43,2%,30:42,0:19,1%,2:07,0:04,159
5-Portland,West,Saturday,Reduced service,5 Portland,February,22,30:14,42:02,11:48,39%,42:07,0:05,0%,2:30,0:06,175
5-Portland,West,Saturday,Reduced service,5 Portland,February,23,29:34,30:08,0:34,2%,30:50,0:42,2%,0:34,0:03,97
5-Portland,East,Sunday,Reduced service,5 Portland,February,5,30:24,31:00,0:36,2%,31:59,0:59,3%,0:40,0:03,106
5-Portland,East,Sunday,Reduced service,5 Portland,February,6,29:30,29:33,0:03,0%,29:45,0:12,1%,-0:59,0:03,167
5-Portland,East,Sunday,Reduced service,5 Portland,February,7,29:58,30:40,0:42,2%,30:53,0:13,1%,-0:33,0:04,160
5-Portland,East,Sunday,Reduced service,5 Portland,February,8,29:31,29:32,0:01,0%,30:32,1:00,3%,-0:12,0:02,154
5-Portland,East,Sunday,Reduced service,5 Portland,February,9,30:24,31:03,0:39,2%,31:13,0:10,1%,-0:45,0:06,109
5-Portland,East,Sunday,Reduced service,5 Portland,February,10,30:16,30:43,0:27,1%,31:13,0:30,2%,2:33,0:04,177
5-Portland,East,Sunday,Reduced service,5 Portland,February,11,30:28,30:58,0:30,2%,31:10,0:12,1%,1:38,0:06,105
5-Portland,East,Sunday,Reduced service,5 Portland,February,12,30:12,35:43,5:31,18%,36:08,0:25,1%,1:51,0:06,152
5-Portland,East,Sunday,Reduced service,5 Portland,February,13,29:46,36:10,6:24,22%,37:03,0:53,3%,-0:02,0:06,169
5-Portland,East,Sunday,Reduced service,5 Portland,February,14,30:18,31:39,1:21,4%,32:09,0:30,2%,2:20,0:06,175
5-Portland,East,Sunday,Reduced service,5 Portland,February,15,30:24,30:41,0:17,1%,31:14,0:33,2%,0:19,0:02,102
5-Portland,East,Sunday,Reduced service,5 Portland,February,16,30:18,30:59,0:41,2%,30:59,0:00,0%,0:34,0:06,106
5-Portland,East,Sunday,Reduced service,5 Portland,February,17,29:30,29:46,0:16,1%,29:53,0:07,0%,1:42,0:03,140
5-Portland,East,Sunday,Reduced service,5 Portland,February,18,30:20,30:37,0:17,1%,31:12,0:35,2%,2:48,0:06,97
5-Portland,East,Sunday,Reduced service,5 Portland,February,19,29:49,39:56,10:07,34%,40:04,0:08,0%,6:20,0:06,95
5-Portland,East,Sunday,Reduced service,5 Portland,February,20,30:28,31:07,0:39,2%,31:23,0:16,1%,1:24,0:05,94
5-Portland,East,Sunday,Reduced service,5 Portland,February,21,29:51,30:22,0:31,2%,30:22,0:00,0%,0:32,0:06,133
5-Portland,East,Sunday,Reduced service,5 Portland,February,22,29:46,30:10,0:24,1%,30:48,0:38,2%,7:10,0:06,165
5-Portland,East,Sunday,Reduced service,5 Portland,February,23,29:36,30:17,0:41,2%,30:29,0:12,1%,1:10,0:05,99
5-Portland,West,Monday,Full service,5 Portland,March,5,15:08,15:51,0:43,5%,16:25,0:34,4%,2:33,0:03,189
5-Portland,West,Monday,Full service,5 Portland,March,6,15:08,15:45,0:37,4%,15:49,0:04,0%,1:23,0:04,164
5-Portland,West,Monday,Full service,5 Portland,March,7,10:02,10:07,0:05,1%,14:54,4:47,48%,7:15,0:07,229
5-Portland,West,Monday,Full service,5 Portland,March,8,9:50,10:34,0:44,7%,16:22,5:48,59%,2:47,0:09,253
5-Portland,West,Monday,Full service,5 Portland,March,9,9:32,9:37,0:05,1%,14:05,4:28,47%,3:24,0:06,231
5-Portland,West,Monday,Full service,5 Portland,March,10,15:17,15:30,0:13,1%,15:48,0:18,2%,2:44,0:04,254
